Nauru,0.02883,0.0279,0.02139,0.02139,0.02232,0.02232,0.02325,0.02139
Tonga,0.0279,0.04185,0.04557,0.04464,0.04464,0.04557,0.0465,0.02232
Vanuatu,0.03627,0.03813,0.04929,0.05022,0.05022,0.05115,0.0558,0.04464
Samoa,0.08184,0.09765,0.108066,0.116436,0.10044,0.10788,0.1116,135
Australia,183,200.1223,222.117,222.842,222.892,222.85234,223.51364,28
New Zealand,35,38.78284,40.766,40.53,40.256,39.44594,39.8814,1.6
Papua New Guinea,2,3.09039,3.15177,3.08481,2.87091,2.93415,3.0132,0.0279
Solomon Islands,0.05394,0.0651,0.07626,0.07905,0.07905,0.07905,0.07905,0.4
Fiji,0.5,0.655743,0.776643,0.745023,0.74679,0.79701,0.79887,22
Hong Kong,34,37.74,39.658,39.803,40.797,40.30622,41.58982,0.8
Macau,1.4,2.118,3.639,3.856,4.23,4.308,4.536,76
Taiwan,163,201.2619,220.38829,224.86052,224.27001,228.08958,233.47422,38
Indonesia,78,106.771,145.0992,156.9392,171.431,183.3835,194.84794,21
Philippines,37,47.369,56.84,58.441,61.328,64.10722,66.45688,22
Malaysia,60,69.12614,109.844,110.248,118.549,125.45468,130.74782,40
Thailand,82,116.0918,145.985,145.443,156.506,161.9364,164.2304,14
Singapore,28,35.624,41.415,42.159,43.338,44.0723,45.50226,6.3
Vietnam,22,45.482,85.631,93.819,103.922,110.98076,125.05462,0.3
Laos,0.5,1.03013,2.27593,1.86524,1.5592,2.9575,3.942,1.7
Burma (Myanmar),3.3,3.45286,6.09272,7.656,7.765,9.31856,10.84832,0
Timor-Leste (East Timor),0,0,0,0,0,0,0,1.1
Brunei,2.4,2.89416,3.196,3.233,3.451,3.729,3.94676,0.1
Cambodia,0.4,0.8317,2.0083,2.342,3.004,3.27412,4.0546,47
Venezuela,63,72.298,88.15,91.183,93.821,95.0361,78.38672,213
Brazil,322,368.29228,455.649,472.135,488.375,504.35272,517.68988,37
Argentina,73,88.61302,111.0751,106.489,110.699,110.1194,115.73864,18
Chile,38,48.38876,53.93444,59.168,63.39,64.99954,65.6798,28
Colombia,33,37.77608,48.101,50.945,52.6705,59.3654,60.05564,11
Peru,17,22.99005,30.97605,35.66205,35.688,37.34356,38.9741,4.8
Ecuador,7.8,10.47188,16.35804,17.81704,19.02,20.0621,21.10376,2.3
