location,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Growth rate per annum 2016,Growth rate per annum 2005-15,Share 2016
Turkmenistan,,,,,,,,,,,,,,,,,,,,,12.86204239,16.10108738,16.17311696,16.33077927,16.57774317,13.69282778,14.0243637,13.29216716,10.99839344,11.74361987,9.6422872,11.81886328,11.78435472,12.79156384,14.04374325,14.99765308,15.04467481,15.91264052,17.74604177,18.46346461,19.47541642,21.38361552,24.23195037,24.4910123,22.71030565,25.90836212,26.95728935,29.69465983,26.76111589,29.47716293,33.09299066,33.24402883,0.001819343,0.054447416,0.002504012
Ukraine,,,,,,,,,,,,,,,,,,,,,234.2131132,235.8376037,240.9785532,241.6504184,231.9595096,270.1835782,246.3557914,216.1302447,182.1437217,155.9302548,146.2593535,139.7753443,137.2034466,132.0866229,134.8108073,135.1886376,135.1849916,133.1511572,136.7801165,137.671223,136.2404377,137.6615994,134.3503815,132.934691,112.9351211,120.9694851,125.7247604,122.6280369,114.7151251,101.2498447,83.86868042,86.98739084,0.0343518,-0.047358762,0.006552077
United Kingdom,197.5855806,198.3283837,198.1073537,205.0401958,212.3927516,217.0003837,213.0092258,216.0202258,226.7364437,215.2531658,202.9894437,207.0003837,210.7796916,211.6681658,221.2366616,201.5636916,195.8589095,193.1723837,193.7183837,193.5546122,201.7089201,207.213108,206.9084137,209.4075822,209.456916,211.2967006,215.8180748,214.4264248,216.7428408,214.0202868,214.8027845,225.2575095,221.0696613,223.3048339,222.018739,224.18029,226.8195138,221.8552117,225.0876843,226.5766706,228.9191382,226.3371355,219.7064593,216.384902,205.2300642,210.5369077,198.7620473,202.0870797,200.9099229,188.5926833,190.9184548,188.0943554,-0.017484002,-0.017988484,0.014167672
USSR,590.1106509,627.4790416,659.4448768,683.7703394,714.7185193,750.1535717,787.0268708,827.0641008,869.4309909,917.2230604,962.2577057,999.6413472,1043.539631,1085.75108,1118.736294,1141.499035,1165.958608,1195.694625,1220.953856,1266.653665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,44.31356588,44.09407307,45.57167452,46.76386891,48.04639056,47.03661214,47.57456285,44.69991214,47.77758701,47.02194331,45.89906817,46.66321119,48.80325503,50.07205884,52.21362245,50.27264071,53.40686719,54.83409153,50.73589323,48.89859768,46.44812464,45.73216152,48.37914427,51.95460735,43.29166247,43.7716719,49.6957056,49.19798878,48.74456734,50.48251299,51.72890347,52.66832179,0.015378555,0.010826244,0.003967091
Other Europe & Eurasia,20.09308638,20.82973847,20.99989037,22.98677779,24.58604089,26.94071581,30.61145108,31.93700036,33.71877257,36.5695132,35.906151,38.0824483,40.16008655,43.61156524,46.95592865,45.51684002,44.98071961,46.65751236,49.97447201,52.19688676,118.2148997,118.758349,120.3734671,125.6611024,122.9105268,120.4066925,106.872157,92.64330328,81.25190634,73.37650031,71.74844173,76.39784741,77.81287369,79.00359343,75.1469446,76.79019548,79.86504678,81.13976893,84.98813734,88.35105245,88.91225934,92.76428099,93.82610078,95.5538066,93.65990463,98.9963839,97.3385351,95.00242227,96.99498128,93.62624776,94.80501439,97.5507197,0.026150234,0.006437861,0.00734773
Total Europe & Eurasia,1643.912683,1712.276318,1775.362585,1873.85031,1993.175579,2111.193699,2184.3597,2289.982552,2416.966944,2443.127916,2471.71455,2596.162594,2665.528761,2759.224611,2853.773047,2834.490298,2814.541082,2813.216884,2854.307676,2940.669707,3033.938637,3091.195962,3165.845144,3210.131414,3206.396506,3199.426833,3150.659488,3044.576584,2924.715778,2801.509242,2783.485841,2807.442124,2766.35987,2780.335307,2779.705102,2813.784388,2857.867993,2852.719599,2909.782258,2952.952435,2965.202133,3023.485791,3017.72964,3022.168744,2839.815773,2952.642584,2937.881915,2936.285536,2900.594357,2838.318241,2846.61085,2867.145087,0.004461624,-0.004073291,0.215959549
Iran,8.45363403,9.197726934,10.09502401,11.07976916,12.14468996,14.43682572,15.79238372,17.85717422,21.37287387,24.11330357,27.96796585,31.45332204,35.5386719,37.01286373,39.41478282,35.5467664,35.67677465,40.2615017,47.63624461,51.30436806,56.12807813,52.56457,57.01385251,59.98732245,67.32882372,75.80714562,83.35479021,91.54749503,81.66085367,92.3958621,97.2297152,104.280791,108.834442,114.2138361,122.5230116,128.5835072,136.3259975,148.5187037,151.1547859,166.2615252,177.529517,194.2306582,208.1988052,215.8529686,223.4999415,224.6467117,234.5892477,235.249682,245.9655769,261.8722321,262.8219547,270.6732512,0.027059201,0.040013812,0.020387692
Israel,3.947307974,4.134644683,4.31666484,4.525222879,4.717274093,4.901054638,5.098383499,5.320083756,5.55765118,5.67945689,5.849334372,6.173346529,6.449015222,6.872174211,7.517443786,8.012732991,8.157287482,8.48330527,8.541103085,8.661989632,8.403007868,8.836011396,9.783886104,10.48654755,10.8669054,11.27847559,11.7025078,12.76848221,13.54480493,14.81625254,16.51915422,17.41007784,17.14333724,18.27817268,18.98346589,19.79722236,19.74785689,20.00326856,20.55591084,20.91038945,21.61017773,21.66015481,22.83927856,23.31075206,22.32139597,23.78930843,24.30832356,25.16048036,25.20370692,24.49715051,25.97176587,26.42635014,0.014722954,0.018554598,0.00199049
Kuwait,6.631814491,6.595529619,6.571838927,6.560783797,6.562572997,6.705351672,6.708,7.473,7.485,7.211,6.536,7.715,7.891,8.646,10.538,7.856,9.94,9.896,10.871,11.559,11.302,12.912,11.961,13.675,14.922,7.039,3.936,7.273,9.972,12.231,15.434,15.278,15.84943323,19.05269525,19.52063323,20.44487065,21.61838141,21.67966647,25.52616945,28.49618746,30.50915915,28.94681553,28.75190219,30.49098432,31.57815399,34.01023043,35.40175952,41.04994976,39.52093981,37.60604175,41.47639476,41.73109498,0.003391829,0.031186162,0.003143276
Qatar,0.12,0.121,0.172,0.554,0.872,0.9975,0.9935,1.0987,1.56,1.3562,2.0267,1.2926,1.8059,1.7291,4.3578,4.9599,4.6467,5.5985,5.8605,6.635,6.739,7.372,7.341,6.775,7.237,7.385,8.341,12.893,13.709,13.814,13.895,14.181,15.01,15.313,14.498,11.471,11.483,12.492,13.783,16.6344885,20.29128054,21.87777495,26.41333871,23.6133711,24.77437943,33.33336488,25.66142366,29.2596545,43.44164887,42.52117094,50.22867822,49.19442641,-0.023266844,0.094874218,0.00370543
Saudi Arabia,20.146,20.429,20.737,21.074,21.448,22.49516913,22.49562258,24.11849952,25.74089084,27.33934429,21.71884178,25.10658091,29.73469656,33.23186044,40.28492322,36.47645667,43.57661906,47.97449367,51.79052507,62.35267521,63.67570768,68.65785558,72.88725388,76.25789693,74.94372546,81.37731893,85.18669646,86.23662921,88.15893339,101.4609555,98.85990573,102.1203052,104.0289593,109.5226784,111.43295,116.9051187,124.2376947,129.2779411,136.9760928,148.6936379,158.3654464,164.5077609,171.4293363,186.8523272,196.5405254,216.0593911,222.2209057,235.6757852,237.4437588,252.0795279,260.7619874,266.4930383,0.019185802,0.051134728,0.020072829
United Arab Emirates,0.070471805,0.07551582,0.490534049,0.631244977,0.632110408,0.87265386,1.333,1.421,1.837,2.008,2.123,2.677,4.435,5.129,6.002,9.51,11.142,12.036,11.545,14.467,17.982,21.792,24.33,26.783,30.249,30.611,37.379,36.069,37.537,41.296,43.157,44.6,46.614,47.758,48.177,47.953,53.486487,52.916282,56.37092,60.303709,62.961428,66.179614,73.098247,84.020958,82.64310391,86.1744948,91.47283291,95.75535079,97.2414258,99.49475249,108.58924,113.7741567,0.044885278,0.05601776,0.008569715
Other Middle East,8.919022443,9.477284623,9.877189891,10.41444352,11.24546855,11.38106977,12.89642423,13.52044956,14.30026546,15.1836072,16.63362689,19.21668973,20.46821343,22.45610998,27.18047233,27.20393072,27.80798379,31.49250779,32.54611921,35.84752126,38.45375844,40.49451405,41.41793496,45.28260009,47.55282518,50.70666589,50.36615695,54.65838028,58.64146954,62.40839123,65.59091736,65.86698646,68.52383626,71.30241742,72.93224164,78.22874232,83.05566684,84.176483,84.59146935,86.23631057,93.39606732,94.79635794,94.84789932,103.4748066,108.961911,116.2184292,116.6476114,118.6661098,123.6037847,121.9465293,124.701447,126.7895886,0.013967135,0.029329194,0.009550065
Total Middle East,48.28825074,50.03070168,52.26025172,54.83946434,57.622116,61.78962478,65.31731402,70.80890706,77.85368135,82.89091195,82.85546889,93.63453921,106.3224971,115.0771084,135.2954222,129.5657868,140.947365,155.7423084,168.790492,190.8275542,202.6835521,212.628951,224.7349275,239.247367,253.1002798,264.204606,280.2661514,301.4459867,303.2240615,338.4224613,350.6856925,363.7371605,376.004008,395.4407998,408.0673023,423.3834613,449.9550844,469.0643448,488.9583484,527.5362481,564.6630762,592.1991364,625.5788072,667.6161679,690.3194112,734.2319305,750.3021044,780.8170123,812.4208418,840.0174051,874.551468,895.0819062,0.02067901,0.044719253,0.067419499
Algeria,2.143,2.565,2.422,2.599,2.895,3.157,3.418,3.847,4.603,5.101,6.14,7.161,7.879,10.001,13.181,15.824,19.318,22.281,24.333,23.206,23.357,24.771,25.439,27.358,26.537,28.089,27.833,28.569,26.512,26.923,28.006,27.805,26.659,27.579,27.922,26.841,27.809,28.701,30.047,31.184,32.65834654,33.81313745,35.57115986,37.66126384,39.94108607,38.86880469,41.25253179,45.14226775,47.7845727,51.64467387,55.11683306,55.10388372,-0.002966542,0.05372918,0.004150543
Egypt,7.7751,8.1864,6.9774,7.5104,6.1209,7.6495,7.841113,8.699242,8.215712,9.340643,10.376824,12.4292,13.468472,14.25744,15.628761,17.89548,20.367486,22.747171,24.72343,26.9822,27.945595,28.84766,30.111985,31.124751,32.947048,34.007107,34.577311,34.692356,35.165086,35.838589,37.914259,39.9162,41.568599,43.564507,46.6886376,49.30940968,52.20881079,53.12763511,56.52987923,59.19988371,62.09466069,65.42920059,69.55434475,73.62567963,76.46446972,80.65442232,82.07321254,86.52474345,85.65598,85.40043349,86.66415424,90.98107271,0.046943702,0.033899974,0.00685289
South Africa,30.263,30.438,31.671,33.42,34.396,35.934,38.65881183,39.88397756,42.72435045,44.13560466,47.01754812,49.069776,50.29625248,49.77999827,51.44310747,55.14790631,64.20580615,69.08559225,70.01063576,76.48848182,78.1261425,79.56852085,80.81011546,88.94119727,84.92512687,86.38707875,85.70907312,86.69092868,87.30643126,91.05083253,95.11015748,97.1781246,99.44686285,97.79567321,101.0546968,101.097498,101.5267707,98.69677158,107.0911826,116.7705096,110.5682495,113.245403,115.4024815,124.4166582,124.2768133,125.2637444,123.5789019,121.9062126,123.5900842,125.2314122,120.1109973,122.2706711,0.015199282,0.008312692,0.009209691
Other Africa,20.05075851,21.72646166,22.49991524,23.49203395,25.12729866,27.73127244,30.72832704,33.32653174,36.70995951,38.37937165,39.27020206,43.61526922,46.14880543,48.1556526,53.0829728,55.73030372,57.22171782,58.29585937,58.30378849,56.79913933,60.66530395,62.0138895,64.61788965,68.4150788,71.91423296,73.82767384,73.42012405,75.73599169,78.38060926,80.18585929,82.94537842,85.70880322,87.91597925,90.97424762,91.80903198,96.31764615,102.7372439,106.2955211,107.2393935,116.9884704,122.0508135,122.2727005,127.4085707,133.7957397,132.7469405,144.1039913,141.0840045,149.3224598,158.3492897,165.644699,171.6576569,171.7805958,-0.002018011,0.034694761,0.012938884
Total Africa,60.23185851,62.91586166,63.57031524,67.02143395,68.53919866,74.47177244,80.64625186,85.75675129,92.25302197,96.95661931,102.8045742,112.2752452,117.7925299,122.1940909,133.3358413,144.59769,161.11301,172.4096226,177.3708542,183.4758212,190.0940414,195.2010703,200.9789901,215.8390271,216.3234078,222.3108596,221.5395082,225.6882764,227.3641265,233.9982808,243.9757949,250.6081278,255.5904411,259.9134278,267.4743663,273.5655538,284.2818254,286.8209278,300.9074552,324.1428638,327.3720701,334.7604415,347.9365569,369.4993414,373.4293096,388.8909627,387.9886508,402.8956836,415.3799266,427.9212185,433.5496415,440.1362233,0.012418471,0.028489165,0.033152007
Australia,34.30323948,37.7364658,40.0277883,42.44310058,44.1789236,48.16451536,50.54667075,52.84525876,56.47077894,60.02118849,60.94873545,63.10439147,66.25502519,67.72920756,70.40884821,70.90220789,71.48933243,71.20005382,71.59886917,75.07639048,75.53769316,78.13341691,80.29339607,83.97100928,87.88959765,89.30440955,89.05362499,90.14338601,92.60703249,96.16692692,98.47716591,101.1227274,103.6874197,106.120694,108.123653,108.4388663,109.4741246,111.0535992,112.7046954,116.5480091,116.2012682,123.3822738,125.0701051,127.4474245,127.4390944,126.0928058,131.7257456,130.2951704,131.1553462,132.6380548,138.475767,138.0491216,-0.005804833,0.017691838,0.010398157
Bangladesh,,,,,,,0.676,1.346062135,1.666351045,1.71994384,1.947607926,2.23623288,2.298833201,2.47544718,2.74278846,3.09510836,3.217073904,3.575712807,3.552334596,3.849657122,4.286840027,4.684043476,5.187240084,5.796751503,6.229026834,6.618594395,6.406440419,6.991026847,7.706923348,8.170704496,9.64257144,10.09971643,10.56594198,11.26901816,11.44164766,12.29357717,14.0163447,14.47630579,15.36165194,15.91535442,16.92849908,17.9970067,18.8422037,19.94453488,21.92946264,22.90532288,24.33924478,26.49631937,26.97940345,28.21815405,31.3071678,32.41160191,0.032448731,0.063414387,0.002441312
China,131.4028361,142.8080003,128.4435824,129.6667913,157.8675079,202.2186723,239.7916426,258.4464786,272.6885087,281.1217777,314.912181,331.5714947,361.6787936,396.6178537,408.1591374,417.3988512,411.5825902,429.533528,456.8611302,490.1828174,529.9184129,555.3055732,598.7682798,643.1205678,674.6016259,683.2091384,718.03454,755.575556,812.7129791,862.7313613,888.7961867,935.0848036,940.6176597,941.6022756,974.2538474,1007.90794,1064.64337,1160.951358,1353.485316,1583.787135,1800.430183,1974.734486,2147.849462,2228.989635,2328.137173,2491.079636,2690.330059,2797.40771,2905.298842,2970.602865,3005.946831,3052.98334,0.012872824,0.052593056,0.229957283
China Hong Kong SAR,2.24384726,2.4298972,2.869922031,3.101932098,3.640942458,3.914964378,4.124,4.692,4.862,4.976,4.676,5.526,5.975,6.205,6.342,6.488,6.914,7.589,8.043,8.235,8.554,8.952,9.836,11.327,12.108,11.775,12.196,14.347,15.663,14.128,15.19934,15.38606,15.67967,15.9762,16.19910863,16.92554529,21.52754331,20.99256114,21.54653475,24.28345606,23.30309988,24.71414849,26.33197901,24.55919049,26.80799015,27.49739706,28.14646902,27.04879082,27.78042328,27.10598641,27.9038491,28.61064589,0.022528276,0.018181125,0.002155015
India,52.7296338,54.34533803,55.99604225,59.80721127,66.28721127,64.8385555,66.95622993,70.53333204,71.92753204,76.31603838,81.94531761,85.92354683,90.84702394,94.16842183,99.53812606,102.5039053,113.6254866,112.702438,118.6614749,126.6616412,133.8420037,143.4212014,152.7684106,166.2253667,181.567884,194.9877348,205.7299647,216.5892101,221.9538765,233.7924751,251.5715839,261.7341846,276.1579059,292.5812906,299.602262,315.9773242,318.0086251,332.0359268,345.3627585,365.8556481,393.6101935,413.9577938,450.2354382,475.7145247,513.2209753,537.0706951,568.691222,611.6016685,621.486799,663.5852795,685.0938095,723.9022712,0.053759918,0.056983896,0.054525878
Indonesia,7.112,7.048,6.945,7.391,8.346,8.939,8.569,9.069,10.194,10.945,13.462,14.171,19.095,21.154,24.15,25.808,27.947,28.371,30.227,33.087,35.2,38.289,40.543,42.784,47.326,51.90775658,56.1033109,61.74328185,65.23943573,69.91633214,74.49698326,79.30419464,86.13469101,84.66458585,92.26501042,100.110869,106.149672,111.3724072,119.9674755,119.1209751,122.0716115,123.9264557,132.8657388,131.2997361,136.0108943,149.3109072,162.8280963,170.5448228,174.2415075,162.9044509,164.8313147,175.0433086,0.059052695,0.030486969,0.013184639
Japan,154.0737356,171.7166247,197.4661596,219.0575697,251.3004469,280.1116985,297.5165782,312.379589,348.4664181,347.4988089,331.0239809,344.7706001,344.168431,353.8173704,367.4638485,356.2008499,350.0436718,337.9174369,341.1710935,367.5456042,369.5671709,370.7286913,379.254033,401.5385447,416.6663698,434.3952174,444.7579464,450.1490205,456.2207024,474.63765,491.6176875,501.03868,508.9591376,499.3336863,506.8108593,512.1426206,508.4772775,507.9448558,506.5304799,513.1425437,521.3372906,520.423935,516.0090417,509.3200044,467.2490869,496.0257034,470.405453,467.7467513,464.0119015,452.2970184,445.7961732,445.2646596,-0.003921262,-0.015531659,0.033538293
Malaysia,2.4349583,2.8386431,2.8921212,2.9504774,3.08685,3.446320144,3.834366251,4.29066446,4.619534227,4.71060423,4.887315133,5.417168095,6.018648389,8.227423256,10.04907442,10.81779251,11.07813745,11.92617131,13.72000106,14.81032959,14.65368659,16.4248098,16.92057817,17.94418113,20.06587882,21.65937518,26.28007452,28.28740219,29.64983263,31.61298541,33.51095269,37.12991561,43.26576463,40.23485817,45.35109332,50.45001195,50.74946234,54.27870093,59.44419647,63.29622455,67.66673598,69.42226589,72.94450333,76.31272476,73.57950445,72.43626229,79.79334391,83.15621714,89.21008515,91.54700528,93.80092015,99.45955163,0.057428904,0.03319712,0.007491508
New Zealand,6.935018781,7.366507806,7.426595918,7.585026203,7.721267005,8.641048151,9.026201475,9.67142775,10.1002599,10.10990778,10.2125662,10.58036575,10.87907342,10.67689216,10.76770243,10.82523153,10.84518771,11.25386855,11.68778224,12.33359831,12.55065856,13.94991559,13.79346604,14.55946986,14.88985763,15.67148754,15.74751267,15.82358366,16.09445684,16.90428096,17.5321281,17.61646097,17.70693569,17.71903713,17.95282159,18.68856865,18.61054293,19.28597142,18.75523745,19.32845637,18.74115773,19.0154898,18.99276087,19.15551948,19.12304011,19.70988329,19.55964016,19.69353644,19.8836886,20.85557075,20.98923216,21.43121703,0.018267922,0.011393163,0.001614245
Pakistan,7.245,7.338,8.141,9.23,9.389,9.302,9.023,7.993,8.569,9.19,9.933,10.078,10.902,11.6,12.677,14.207,15.312,16.87,17.881,18.882,19.802,21.036,23.444,24.906,26.446,27.731,29.438,30.739,34.15,35.325,37.178,39.665,38.587,41.254,43.473,44.401,45.609,47.536,52.46983575,58.9387357,61.67847798,64.93297703,68.73325505,69.2405496,70.07125383,70.49384571,70.56211744,71.36468701,71.70844098,73.5456216,77.1180524,83.19602773,0.075866334,0.022591647,0.006266504
Philippines,4.392327,4.777994,5.420662,6.0569312,6.5035972,7.5515972,8.7241306,8.506664,10.033664,9.5061296,10.2364596,10.6087916,11.47133888,11.99065983,12.47730704,12.26167856,12.18786303,11.85987926,12.5693925,11.57797306,11.16714094,11.32863979,12.33336891,13.59251167,14.69360966,15.26119006,14.7935534,17.17053403,17.72148049,18.82901484,21.01235767,22.58148828,24.34332259,24.69973456,25.08520558,24.92337476,24.66481786,24.53141414,25.4347938,26.392182,26.35949303,25.64743872,26.74974985,27.64368207,28.00786397,28.8494762,29.50150693,30.4759738,32.47501417,34.37888617,37.67125308,42.05022938,0.113192014,0.036352027,0.003167314
Singapore,4.112866704,4.70202052,5.660415331,7.0413146,6.921047107,7.509840918,6.51597,8.169995,7.680342,7.565317,7.387276,8.784368,8.815342,9.053609,9.648674,9.578978,11.033609,10.725631,11.361262,11.931999,12.151345,14.11825238,14.81496738,17.15798838,19.58464138,23.36308138,23.81132939,25.67560739,28.06242739,32.07676939,33.39328739,33.67662139,35.37163739,35.77293739,35.40053739,37.86082938,43.16653311,42.45076698,40.1647435,45.0129887,47.37547317,52.32483514,56.12332869,59.76212443,64.28746002,68.98739811,71.69043592,71.99601193,74.07051935,76.19466122,80.98000446,84.06584306,0.035269823,0.055072792,0.00633202
South Korea,6.399751912,7.756953795,8.906678825,10.20231882,12.30623664,14.28521035,15.44867765,16.01656148,19.82264239,20.58624813,22.60977771,25.31072938,29.09331081,32.50094592,37.44276282,38.5433262,40.35936154,40.37584993,43.74968724,47.75737878,52.61273141,58.85401061,65.09368594,72.775643,79.2072294,89.65947015,101.1077807,113.5436099,124.4519714,134.3578563,147.1055844,161.9946977,177.521094,163.7237641,178.369291,189.4153142,193.860442,202.9489168,209.7544238,213.9486603,220.9671808,222.8554833,231.8532894,236.424256,237.3447745,255.0307274,268.854159,271.7806746,272.1527404,274.8823441,280.1896943,286.212175,0.01870333,0.02402943,0.021558117
Taiwan,6.186,6.627,7.175,8.285,8.588,9.285057751,11.49421253,12.29886611,14.38281078,13.74616924,15.12997517,18.29389146,20.06556291,23.67899153,25.06764073,26.44858885,24.60908309,24.84406878,27.85665545,29.410843,34.35031859,37.32789564,40.08018383,44.07723788,46.87751517,49.73224958,52.56726867,55.42973992,58.83777844,62.14288116,65.86559518,68.69632773,73.22181755,77.45142508,85.66237617,87.31790147,89.7651149,93.5275144,97.59016134,102.7869587,103.3794755,105.645306,110.3184126,104.1774084,102.4278826,108.641261,108.6708309,108.4281756,109.942351,112.1182368,111.1452011,112.1194193,0.006009085,0.007269396,0.008445076
Thailand,2.593,3.072,3.533,4.478,4.733,5.651,6.25925,7.655802,8.122147,8.473175,9.059809,9.574845,10.579742,11.601995,12.210328,12.336168,12.411745,12.658753,14.005744,15.484186,16.236126,17.30187776,19.89332456,22.28251051,25.59008831,30.28412808,33.50792785,37.00962005,42.13099634,47.2547982,51.75864011,58.44981977,61.61592741,57.09419,61.01337931,62.34583488,65.66340153,72.26316989,78.2186571,83.83390033,86.73046795,87.18982635,92.08256092,93.29475652,95.90107191,102.401056,106.3638885,113.7356078,115.6987661,119.0636749,121.7936571,123.7935561,0.013643282,0.034535263,0.009324397
Vietnam,2.460207819,4.278152631,5.886288898,6.106560071,7.20766575,7.5195864,6.714610316,6.508170596,6.888136425,5.140191981,5.728623124,3.351670509,3.597750741,3.724000511,4.005431164,4.541994842,4.564737404,4.87918478,5.111991561,5.149258528,5.113277904,5.610935473,6.322328101,6.300238949,5.937017207,6.343391182,6.442522226,7.041516133,8.053280853,8.977460379,10.41868268,11.95367092,13.86372837,15.05412179,15.61091268,17.6828964,19.98949284,21.92830554,23.66814629,29.04006646,30.78117487,28.05051259,30.63546325,38.15292256,39.28147728,44.28147678,50.34548589,52.54803762,54.82082906,59.77346791,63.66132776,64.79896018,0.015089005,0.075372808,0.004880797
Other Asia Pacific,17.58593319,18.69200489,20.25337571,21.81355754,23.15519866,24.28997432,26.38898435,27.46761752,28.42415817,30.1914208,30.90541159,32.56558574,34.35136998,36.40554574,39.18324168,41.97391362,43.24075855,45.21811526,46.97973153,47.75122657,50.36595069,50.94256201,49.67116336,50.38974318,49.86961935,49.01992921,47.95636876,43.40758747,41.84288291,40.60625403,39.9033477,37.45813249,36.9990615,36.61649172,38.7080255,41.1921045,42.65905379,42.1870068,44.38337288,44.81703694,48.01228937,50.11207909,49.33647655,50.66749341,51.41698495,53.90976375,53.32567988,54.25865069,54.08880436,57.53116428,60.7343108,66.29338806,0.088548757,0.023783602,0.004993361
Total Asia Pacific,442.2103559,483.5336027,507.0436325,545.2167908,621.2328945,705.6690412,771.6095246,817.8904895,884.9182838,901.8179211,935.0060364,981.8686815,1036.092246,1101.627364,1152.333911,1163.931595,1170.461638,1181.500691,1235.03815,1319.726903,1385.909356,1446.408825,1529.017426,1638.748764,1729.549961,1800.923154,1883.934166,1969.666682,2073.099057,2187.630751,2287.480095,2392.992502,2464.298715,2461.16831,2555.323031,2648.074579,2737.034819,2879.76478,3124.842481,3426.048332,3705.574072,3924.332313,4174.973769,4292.106487,4402.23599,4674.723618,4935.133378,5108.578805,5245.005462,5357.242442,5447.438566,5579.685316,0.021478297,0.039282668,0.4202739
Total World,3730.748146,3933.47231,4081.024936,4327.729431,4625.199597,4911.664253,5113.614674,5385.486308,5691.923979,5717.13855,5741.519533,6051.674772,6262.894768,6458.10252,6685.483126,6642.298972,6605.838943,6573.628024,6674.50905,6992.104843,7181.817475,7338.265587,7596.884208,7884.013766,8054.04783,8141.848593,8202.946712,8262.905123,8311.393212,8421.728545,8590.525983,8841.660256,8936.881476,9002.171738,9164.438503,9390.451406,9503.63804,9716.560021,10077.28589,10566.57627,10938.9578,11266.70327,11626.59357,11783.82307,11601.49777,12169.98227,12455.2927,12633.83548,12866.00941,12988.84547,13104.99891,13276.30659,0.010303978,0.018230505,1
