location,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Growth rate per annum 2016,Growth rate per annum 2005-15,Share 2016
Ukraine,,,,,,,,,,,,,,,,,,,,,1271.604548,1277.659616,1330.157671,1219.814891,1170.676192,1271.604548,1160.607123,855.079235,494.460274,401.8054795,392.3780822,291.147541,287.3027397,296.5126027,267.9082192,252.9482514,283.8485753,282.2832877,295.3058356,310.0726776,295.6562466,308.3300822,308.0940795,298.9289754,282.3731726,267.2064055,278.0781507,267.4113224,257.1916055,221.5147001,197.6930197,195.4770874,-0.011208956,-0.039449002,0.002024455
United Kingdom,1466.077589,1573.598685,1696.26874,1794.164536,1930.183151,2030.725507,2036.77726,2155.154317,2228.135616,2069.286877,1815.077534,1806.006913,1829.227315,1903.164247,1921.841534,1649.147623,1538.942685,1560.188767,1516.843863,1824.797978,1615.951041,1641.006603,1604.88337,1699.726831,1738.641507,1750.731452,1751.023671,1771.079208,1788.601753,1782.567014,1765.797151,1805.669153,1762.971014,1757.385205,1743.002925,1712.885583,1714.264243,1710.30389,1725.580403,1760.302729,1828.396677,1813.427667,1752.323587,1719.791951,1645.73755,1623.315,1590.119163,1533.319826,1517.653683,1510.733348,1564.639634,1596.800405,0.020554747,-0.015457676,0.016537238
USSR,3313.952416,3548.818796,3866.126221,4107.310371,4376.248756,4826.362643,5126.539667,5547.117958,5981.449761,6587.913499,6911.786103,7055.122662,7375.717644,7822.327106,7967.873025,8338.158114,8442.134211,8388.427165,8273.486655,8259.455923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,232.471726,238.5313973,226.3556712,278.5689617,267.0983288,202.7509589,216.5227671,174.9679508,181.8568493,157.9496986,132.1386301,129.8475956,139.1756986,137.9239178,141.8113699,140.8465027,135.7343562,132.3756164,144.9693151,145.8472131,103.1564384,103.0149315,94.33128767,92.6281694,88.73728767,75.6270411,70.96221918,63.48945355,60.10019178,56.63473973,57.22008044,57.64941158,0.007503155,-0.057231176,0.000597045
Other Europe & Eurasia,111.9490073,130.0663468,153.1183003,173.9288779,188.4892789,218.4492778,267.1815095,279.4169216,306.8558237,331.340789,320.157316,341.7642696,365.4046883,399.8787607,420.8033757,386.2819136,358.3485804,368.2287451,392.2569146,368.8397675,964.7730573,958.7546141,948.1499676,979.5420829,948.4089367,944.9425776,768.5248018,629.3135364,557.5037522,489.6937611,481.3133908,523.038674,545.7942694,544.5232453,514.8538893,514.3798802,557.3753299,582.3886427,623.4167208,653.9915231,686.7436748,699.3378544,730.3872954,736.7631668,719.8964603,713.9104169,710.3692425,691.939794,683.1355934,660.2097855,682.8732878,704.5797825,0.031787002,-0.00056502,0.007296969
Total Europe & Eurasia,11524.37466,12577.46065,13675.19943,14862.13034,16410.83946,18155.24901,19131.08643,20506.2758,22071.36988,21735.82285,21578.81053,22682.89634,22935.61274,24226.55012,24734.78343,23983.23262,23104.02217,22401.10685,22045.02664,22098.24529,22147.31924,22725.46092,22875.27073,22954.48136,22979.15523,23142.91731,22792.26373,22115.62788,20589.44695,19891.46342,19696.14614,19442.30079,19595.61893,19754.86104,19659.88562,19442.89603,19769.03618,19660.62634,19948.22679,20063.9286,20229.2353,20452.11332,20202.22214,20110.29341,19299.77888,19244.31121,19063.82282,18594.15671,18370.27277,18287.10626,18450.02394,18793.26135,0.018603629,-0.00916407,0.19463211
Iran,142.8963046,155.9988736,172.2908118,189.26962,207.3631434,223.9548765,246.1926784,273.9500904,329.3754248,382.7594963,449.6919455,506.2581925,591.5018554,652.3968087,674.027591,591.3914708,584.6720161,635.9088026,772.3882961,826.7853062,917.9390927,842.9309549,892.2748616,928.9352788,1031.043123,1068.954658,1145.572146,1232.904139,1287.245007,1328.320057,1313.242842,1345.335981,1413.476399,1398.559059,1412.229051,1455.173559,1484.132899,1496.555668,1505.547816,1547.116172,1699.176143,1850.615697,1878.977454,1954.208187,1949.697791,1817.118439,1844.229909,1853.636787,2013.545967,1960.595107,1850.370371,1848.22081,-0.001161692,0.008560666,0.019141069
Israel,75.99664703,79.26201715,82.61420559,85.90756128,89.83404393,93.6539905,97.66956164,101.7746175,107.9268493,110.1123562,113.5296164,119.5722131,125.2792877,133.568411,146.482274,158.498306,161.4792603,156.9087397,149.1326575,139.0793716,132.1213973,137.1173699,153.5372329,168.5895902,173.4249315,179.9450685,185.0745205,195.4280601,204.1096986,225.3745205,253.9910137,254.156694,238.176283,258.0987898,276.0577262,279.1239219,259.3596139,257.4186839,263.6275821,248.1857897,256.9580364,247.7173618,262.0392248,254.3284095,232.3020674,240.6204595,254.3397567,294.857323,246.6571852,231.0586942,246.6561052,251.3680412,0.019103261,-0.004083411,0.002603289
Kuwait,108.9163685,106.3400747,103.8542117,101.2073227,99.20755112,97.02814284,96.24936986,104.2705191,99.38778082,91.2849863,72.64539726,84.28584699,81.80821918,87.8640274,98.25764384,83.10199454,112.0670959,129.6236438,143.2726301,157.1408197,152.8364932,156.883726,155.3902466,152.9069399,155.3823014,66.62389041,70.98027397,100.3260929,103.1907397,136.440137,141.693863,138.2630874,154.2643014,229.6058219,255.7691233,256.9349126,264.5867685,285.0932658,333.7160548,373.8151858,410.621737,377.6320329,382.9930742,405.8292044,454.9751087,470.0358976,463.6604535,541.2089964,511.9366105,479.5720442,505.5720091,499.2120298,-0.012579769,0.021019669,0.005170081
Qatar,1.012520548,1.009945205,1.535917808,1.966912568,2.281178082,1.955424658,1.890328767,2.243579235,2.913041096,3.989780822,4.759150685,6.551639344,8.610739726,8.488,9.179178082,16.87368852,18.44512329,27.18468493,30.14312329,33.40199454,43.77961644,50.3060274,53.41386301,38.10530055,42.12819178,43.03843836,38.96715068,40.34013661,41.15268493,43.64315068,45.53336986,47.85393443,50.53416438,51.82969863,51.2429863,49.64445355,61.64578082,73.08657534,84.51043836,92.08672131,108.9633077,137.4519233,148.2071178,177.457347,172.8430575,190.576353,245.718467,256.6983251,287.1354164,292.5508174,315.6200275,339.3803984,0.075281569,0.112214179,0.003514788
Saudi Arabia,389.5744658,392.9160274,396.2595616,398.5525137,403.0651233,434.7413967,441.3193436,470.255456,500.5847962,525.6078116,407.847326,471.4917442,543.8954164,588.5713442,708.1688007,592.3063609,708.5561962,784.5525556,870.3591571,969.1757149,993.1929379,1000.784278,1063.112292,1093.137301,1068.648268,1136.250269,1190.570293,1155.413542,1166.455698,1403.271455,1354.26618,1400.502275,1427.967589,1509.124236,1565.573084,1626.912929,1746.010436,1809.604108,1909.589063,2055.954741,2203.220259,2274.00747,2406.642445,2622.086495,2913.554646,3217.806052,3294.87741,3462.423972,3469.896333,3725.789336,3867.953485,3905.62693,0.009739891,0.057894435,0.040448563
United Arab Emirates,1.545560368,1.65618374,1.790625167,1.996976757,2.218686637,2.561845638,2.985890411,3.895519126,6.062712329,8.394657534,13.48580822,19.48663934,28.32030137,30.99372603,42.18684932,99.33021858,109.5565205,121.8060548,123.2461096,140.1618579,172.0099452,207.2287945,227.2098082,270.9286066,285.4021644,300.4999178,365.4117808,366.7351913,381.6355068,398.982274,399.709726,385.2540437,392.8552055,391.1077534,383.1814247,380.5849727,380.9249315,413.3000822,454.1706575,485.6733333,501.8703014,539.4974521,576.1038082,602.8449454,594.5305205,643.2009041,720.7869041,765.2209284,774.4769273,860.0561433,925.8207568,987.4897308,0.066610058,0.063147547,0.010226922
Other Middle East,161.4580371,169.4099349,177.8755256,186.3212623,196.2446504,196.9192771,219.7087671,228.6575137,236.5394795,246.7034521,265.5289315,301.446694,333.2718904,362.2713425,437.0846575,452.622541,480.5414521,527.0150411,546.2053151,599.4903552,632.3016438,653.0799178,669.2609315,705.2737158,735.5047123,803.6180822,787.3850959,843.7754098,922.0424384,976.9758356,1016.222822,1006.003852,1021.75074,1048.340192,1067.276247,1112.890473,1203.940351,1203.137726,1195.308397,1247.112465,1328.913674,1298.692892,1294.413686,1401.555746,1460.645133,1522.343831,1558.113182,1585.933973,1646.078865,1630.627758,1588.323993,1599.934285,0.007309776,0.01799169,0.016569694
Total Middle East,881.3999039,906.5930567,936.2208592,965.2221693,1000.214377,1050.814954,1106.01594,1185.047295,1282.790084,1368.852541,1327.488176,1509.092969,1712.68771,1864.15366,2115.386994,1994.12458,2175.317664,2382.999523,2634.747289,2865.23542,3044.181126,3048.331068,3214.199235,3357.876733,3491.533692,3598.930324,3783.961261,3934.922572,4105.831773,4513.007429,4524.659816,4577.369868,4699.024682,4886.665551,5011.329642,5161.265223,5400.600781,5538.196109,5746.470009,6049.944408,6509.723459,6725.614828,6949.376809,7418.310334,7778.548325,8101.701937,8381.726083,8759.980305,8949.727304,9180.249899,9300.316747,9431.232226,0.014076454,0.036319142,0.097674405
Algeria,26.71619178,35.35323288,33.2859726,35.37442623,37.71432877,43.00991781,48.87849315,53.54349727,58.84926027,65.64186301,72.88090411,84.68016393,95.21728767,99.38706849,118.6408767,120.2332514,130.103589,137.662,155.1492329,171.7896721,176.3272603,179.9450411,182.6426849,181.7583607,191.9691781,212.2470137,207.4835068,209.643388,208.3747397,202.1726575,196.4710685,185.473224,185.6283288,192.2752603,185.5245205,190.3950546,197.553589,220.022274,228.9378082,238.2651366,249.2523651,257.552726,285.9807717,308.6616298,326.5250411,326.9479452,349.5587671,369.9274863,387.353589,389.9066301,424.976137,411.957459,-0.030633903,0.05480584,0.004266431
Egypt,130.737726,139.9334247,115.7152603,120.5006557,91.50778082,117.0936438,122.0270411,139.7058197,131.5687671,145.6078356,159.3702192,187.2965027,201.0834521,208.772137,229.0106027,256.5253005,296.0115616,336.0304932,369.9809863,398.2053552,406.1509589,408.8936712,424.8043562,430.6121585,449.7584932,465.0211507,457.2406027,444.7834426,427.4445205,426.698137,462.5733425,488.4271858,517.8513699,545.4598356,560.0356164,551.9360929,537.0959726,524.374411,540.0951781,555.9545628,616.5259839,601.2146988,641.5380858,685.7170869,724.6578306,765.8140407,720.1988177,746.9253874,756.3313686,806.1734925,830.3213066,853.3294622,0.027709942,0.030218821,0.008837493
South Africa,117.7289315,127.8542466,138.4970959,150.0648634,165.2828767,179.1284932,195.3727397,211.9653552,234.1763288,228.3907945,243.4702466,245.7088798,243.8366301,256.0255342,242.362137,248.4720765,270.2831781,274.6310959,278.0443836,301.8235246,295.5046301,285.4483014,302.6496712,332.1862585,344.9059344,348.7533703,352.0838674,362.0782232,376.2250999,392.413454,417.6362117,428.0472504,436.5653049,443.4571976,449.5075344,455.5047669,466.5963151,478.3116741,495.3232209,512.6261649,517.6390985,527.5562473,539.2215328,510.9042175,506.6165875,538.5788995,541.9793732,554.1647227,569.410401,563.5311005,582.8901486,560.1122657,-0.039077488,0.011942799,0.005800794
Other Africa,273.1474712,296.7940713,310.9132204,323.8919243,351.2320875,374.8128905,435.4847344,463.3021532,510.2534722,527.8436568,539.5909833,615.9819913,656.802226,693.9778755,745.4843997,797.2317514,813.4560399,840.5802192,839.836701,805.5908247,844.6161945,823.8840792,876.3150355,927.5389306,955.34421,958.6683122,970.7739145,1004.652398,1045.47645,1087.543376,1108.575721,1130.359887,1167.380465,1187.582905,1258.552671,1266.908241,1309.044855,1335.9191,1369.10236,1445.279239,1517.027691,1525.760427,1575.016121,1697.489821,1758.274804,1851.668217,1781.246626,1899.766378,2006.940759,2011.64773,2028.002312,2111.188721,0.041018893,0.0294553,0.021864492
Total Africa,548.3303205,599.9349754,598.4115492,629.8318697,645.7370738,714.0449453,801.7630084,868.5168253,934.8478284,967.48415,1015.312353,1133.667538,1196.939596,1258.162615,1335.498016,1422.46238,1509.854369,1588.903808,1643.011304,1677.409377,1722.599044,1698.171093,1786.411748,1872.095708,1941.977816,1984.689847,1987.581891,2021.157452,2057.52081,2108.827625,2185.256344,2232.307547,2307.425468,2368.775199,2453.620342,2464.744156,2510.290731,2558.627459,2633.458568,2752.125103,2900.445139,2912.084099,3041.756511,3202.772755,3316.074263,3483.009102,3392.983584,3570.783975,3720.036118,3771.258953,3866.189904,3936.587908,0.018208626,0.029157522,0.04076921
Australia,312.9800822,367.4275068,401.4631781,435.9911749,450.9608219,496.7535068,523.1010137,532.1593716,569.9006301,603.8556438,600.008274,612.6647814,643.1646301,655.0614558,667.3439143,639.484955,622.1909857,621.0047314,618.304428,646.2667986,626.8609735,639.1690815,652.6141384,681.9034478,709.9371535,725.0910669,703.9458609,707.3407981,744.3431192,772.817981,797.1445664,807.7497211,827.4963472,828.8616655,851.2215626,845.9934099,851.9229868,851.4344765,849.1561446,866.1943757,870.1516523,936.2166149,934.6372155,944.1569452,950.2377965,956.6742904,1006.336856,1036.448415,1045.995822,1045.204247,1038.821193,1035.58308,-0.003117103,0.017875322,0.010725
Bangladesh,,,,,,,14.00605479,16.86756831,18.97468493,19.62638356,23.10284932,24.93051913,24.58331507,26.19394521,28.92430137,32.35513661,33.59435616,33.19082192,29.68126027,29.8518306,33.58969863,36.14254795,35.75115068,35.80368852,39.39123288,38.2249589,35.42438356,39.25057377,44.07386301,46.14405479,60.0849589,61.09248634,70.56079452,78.11813699,69.23778082,67.97,81.37868493,81.76592101,84.91363099,79.31342232,79.96194162,80.68302381,76.28291274,77.18664421,72.37415263,80.49023759,103.7529871,109.8551207,106.7682412,115.7203329,124.0669787,131.0682995,0.056431783,0.044906155,0.001357407
China,215.4935068,276.6654795,273.294137,298.0057104,400.5609315,554.2244658,753.2652877,864.5880328,1058.323233,1216.710356,1341.996466,1534.126202,1624.895589,1819.061233,1827.100384,1706.835337,1625.357912,1613.611201,1654.326212,1712.887835,1807.444412,1924.954502,2048.283956,2202.924572,2315.068868,2296.888911,2490.568937,2704.881289,3013.470846,3068.820543,3342.23228,3659.893876,4007.378678,4139.010427,4386.981939,4696.923683,4809.713544,5205.317579,5795.068072,6754.911039,6899.546904,7431.532652,7808.216286,7941.19727,8278.44705,9435.961661,9796.161762,10230.18098,10734.43219,11208.85054,11985.72328,12381.32215,0.03300584,0.05677947,0.128226964
China Hong Kong SAR,40.61195439,44.7458846,53.5718467,58.33828845,69.56820663,74.89607832,79.62131507,90.00562842,93.92093151,96.43624658,91.17375342,107.1146721,115.7731507,120.4640274,123.7527123,125.8784426,133.9181918,130.8878356,117.4833151,109.3987432,103.4850137,102.1395342,100.8519178,115.280082,123.3093973,130.5132055,130.7747945,166.432377,173.8990411,186.3136164,198.7788493,194.1435246,192.6016986,184.7212877,197.2916712,204.1387432,246.2164658,270.3609863,271.0747123,317.401694,288.5624384,308.9051944,328.5781564,297.655263,339.4110213,359.063186,360.8478623,344.2983177,351.8688194,335.8918284,367.6625805,380.2298888,0.034181635,0.024521232,0.003937845
India,252.2339726,281.5287123,289.3797808,324.3339071,392.3453973,390.3169589,416.3596438,447.3971585,473.6696986,464.3753151,476.862,502.8964208,542.0885753,588.4090137,633.6824658,643.3793443,696.9477808,727.6304932,765.4041644,822.8071038,895.9757808,944.1254247,974.2576438,1069.485355,1163.697342,1211.064849,1232.66926,1296.06582,1312.519425,1411.65063,1579.481233,1699.026421,1829.457233,1965.778712,2138.259589,2258.841421,2285.468356,2413.399895,2485.270231,2555.513298,2605.564466,2736.681579,2940.783014,3076.934146,3236.729254,3319.334024,3488.310535,3685.401979,3727.22406,3848.859524,4164.068667,4489.346368,0.078115355,0.04800078,0.046493844
Indonesia,121.9709589,117.4666575,114.3179726,120.6463115,130.4616712,137.7405479,142.4907945,154.3287978,184.5150685,193.2961096,221.2484384,237.4122404,286.5770411,325.1059726,353.9603562,395.3228689,440.2946027,455.4109041,447.2147671,476.100082,467.9606027,494.0718082,511.8614521,536.9946721,570.596411,653.1733699,692.1147945,745.0984153,785.8611233,808.9757534,864.6745753,923.6337978,1023.955973,977.7262192,1022.317644,1139.45046,1158.741423,1209.545454,1229.749966,1307.501156,1302.613482,1243.944911,1317.755487,1286.51778,1316.614969,1411.344184,1588.958031,1625.477281,1639.492855,1663.013663,1591.905317,1614.968206,0.014487601,0.02025837,0.016725392
Japan,1705.075863,1945.19189,2388.409726,2765.207568,3284.039397,3876.208603,4285.447836,4570.639153,5264.604438,5068.185836,4787.586795,4975.957568,5083.192658,5421.098027,5491.071479,4904.685874,4655.726877,4404.265671,4406.013014,4620.915656,4427.586986,4483.797068,4491.020438,4807.046995,5017.17611,5239.565364,5327.591276,5454.868578,5367.239,5651.8224,5770.776354,5802.001269,5756.158776,5525.888082,5636.962859,5542.049705,5392.431209,5311.83571,5417.619884,5269.6924,5353.888447,5173.695281,5013.445612,4846.461982,4386.743217,4441.851701,4441.860634,4701.648632,4516.018023,4302.947967,4139.019298,4036.739034,-0.024711231,-0.025408065,0.041806423
Malaysia,46.08022542,53.75209054,53.44089642,53.94090023,55.89679726,61.7940193,67.58706849,74.93076503,81.9209589,81.67328767,86.15816438,95.73948087,108.9170685,119.0211507,144.9050959,163.2143698,175.2256689,183.5947022,197.0196664,193.6905836,194.6071715,188.010249,193.7309128,209.9614202,219.2701674,262.6429935,284.6383655,308.9519656,345.705288,385.4812132,403.8352496,445.3709795,511.825431,444.959998,489.3685099,494.545318,521.5394206,588.0996054,620.2544922,633.1219583,637.3990837,659.7718703,701.166309,672.2882564,678.5717595,689.5024007,725.8765959,760.200097,803.2950276,802.036274,813.5562266,829.2169446,0.019249706,0.024702071,0.008587772
New Zealand,56.71906849,62.72975342,65.81150685,67.4331694,70.33238356,82.28693151,84.87778082,91.01961749,96.23293151,92.22951997,89.08617661,91.37102837,92.03178404,88.06140369,89.02958726,86.26778107,82.52011784,82.67928797,79.64621751,80.92207601,78.4033078,80.34478154,85.15264175,87.75169582,90.36973835,102.8287273,99.54026553,101.7460639,99.29706933,112.6894592,121.3402007,118.9057657,125.4293884,127.5403899,128.6863605,131.5253914,133.1370827,137.9843282,145.5664095,146.6262383,150.2522915,152.4187796,153.541046,154.2722817,147.5906626,150.487165,149.9113204,148.4363649,150.8568803,153.8771886,159.9159032,163.5540254,0.022750221,0.006252692,0.001693845
Pakistan,75.72652055,77.75241096,86.80271233,98.62830601,92.75665753,91.83260274,87.11375342,71.20439891,73.21430137,78.95564384,82.20945205,82.28445355,87.11145205,91.94312329,98.56528767,102.5530601,109.1103288,119.8887945,131.7626849,142.1585792,152.062274,164.017589,179.8076438,193.2289344,207.2884932,216.3512603,227.0107671,246.7863661,269.0040548,287.8246575,311.592137,326.3279235,336.7029315,348.4683836,361.2568219,372.075082,366.364411,357.6780822,320.2178082,324.469918,309.7954041,353.8933881,384.0037925,389.2875962,414.9590634,411.2030753,414.2739974,402.2881235,441.9035931,457.9473822,505.3006481,566.0165003,0.120157875,0.050140695,0.005861941
Philippines,84.58747945,92.28273973,103.9908493,118.3432787,127.1925205,144.428411,167.8356164,164.2627596,192.7445205,180.0233151,194.1129041,198.6103552,217.1132329,223.8593425,230.5984932,214.819918,202.5927397,195.2290411,203.8460274,167.4392077,150.2645205,157.9189863,182.8079726,197.1327596,222.3106301,232.8410411,225.6711233,276.6727596,287.9947945,304.0198082,341.6628219,357.5791257,386.5743836,389.7463014,372.4612603,346.4352186,344.9394247,329.4193425,328.5428767,336.2606162,313.9143726,283.2876712,295.0849315,282.8879781,299.6328767,312.6136986,298.0082192,308.9836066,322.309589,346.7753425,397.9138002,433.6889891,0.089906882,0.023994868,0.004491493
Singapore,76.49975959,87.40738812,104.3737702,128.877528,127.0765308,138.0366041,120.7224384,150.322541,142.6088767,140.1178904,137.3996438,162.4293169,163.6418356,169.8169315,181.0924932,179.4123224,206.3254521,201.7057534,213.3603562,224.820847,230.0102192,265.3872329,280.1907397,322.2774863,367.0014795,444.266274,451.7819726,463.6543716,504.4936164,578.3612329,605.8190685,612.1059836,648.5609315,661.5089589,655.673589,696.1086885,753.0614795,736.4240274,686.5630411,757.9868579,796.0397808,847.6414409,921.4314778,973.3203699,1049.2466,1156.736274,1208.10066,1202.191609,1225.099256,1268.259118,1336.31613,1381.736416,0.033989177,0.053167489,0.014309931
South Korea,24.94630137,37.3679726,64.73060274,95.41568306,129.7931781,162.119726,183.1247123,190.5331967,235.1330411,243.6411233,277.3419178,310.1846721,371.2090411,425.9046027,480.4452877,475.8800273,473.5903562,471.2924658,497.1795616,501.1115027,537.3469589,588.4032877,621.6,739.1393989,854.9832329,1040.60611,1256.647781,1523.760055,1681.529726,1847.538849,2016.878137,2152.981557,2388.155753,2048.969479,2197.041945,2260.070738,2263.30137,2316.763315,2337.40926,2294.097702,2312.059562,2320.141096,2398.952986,2308.407978,2338.986247,2370.091068,2394.080603,2458.176011,2455.414082,2454.287233,2577.084658,2763.012131,0.072146436,0.010911104,0.028615091
Taiwan,43.85572603,51.77769863,61.3709589,72.86371585,87.34115068,104.7289863,145.1574247,156.195765,199.928274,179.7256164,208.8418082,268.4485246,298.298274,348.8348767,352.149863,364.2890984,323.8416712,313.2255616,322.3921644,316.3458197,390.3063253,431.3752775,449.2586306,510.4950207,565.7754659,586.3896118,606.5839156,623.503965,667.9540037,709.5564987,763.4565794,766.8987362,797.5370267,822.0010419,883.4992931,913.0007208,961.7231461,968.7364653,1010.235177,1055.324072,1051.693677,1051.465465,1110.211935,1005.387658,1019.572418,1045.167092,982.8053752,983.3980873,1010.167581,1032.139063,1039.555567,1046.113524,0.006308424,-0.001160187,0.010834058
Thailand,47.56139726,55.99279452,61.97342466,81.13,87.96964384,102.8088767,114.3865753,142.7478142,151.4262466,153.6529315,167.8998082,175.9705738,197.9508219,221.2781918,225.1116986,232.5080601,223.6496712,205.8489589,231.3140274,241.3059016,231.5579178,240.9260236,263.965143,297.7660628,349.9443167,423.9618121,452.1943315,507.6660373,590.030647,655.4722184,712.6977486,792.1310387,805.255164,741.659542,794.7142282,763.329902,765.9016705,845.8866855,939.8704837,1002.64683,1014.504812,995.6582692,1030.394316,1018.416917,1065.483809,1122.214265,1185.365181,1249.507638,1298.415991,1311.333638,1355.32855,1381.779623,0.019516355,0.029387873,0.014310379
Vietnam,31.34725278,68.50953649,100.338166,102.0802763,123.7138201,128.2580165,108.5023154,111.7193276,109.9349232,67.51069826,64.56826635,16.79728072,16.33900985,19.73479198,22.86000887,40.1012705,34.88821049,35.52722273,40.49755715,39.44489227,40.26604383,44.57837438,52.05815302,54.5763745,50.6483952,59.956495,58.20858035,63.48002732,80.41260274,89.57479452,98.85172603,114.2295082,130.9517808,143.4772603,160.0869041,170.6072951,185.7167671,205.0071781,219.9732061,262.7616373,257.5639591,253.8764744,283.202369,299.7602964,312.6824423,336.9627397,366.0534247,368.6756148,371.0996113,389.1142027,406.7394443,431.1864895,0.060104929,0.046750362,0.004465576
Other Asia Pacific,87.63910066,92.90077288,99.8956023,106.2187039,111.9029071,108.5111996,109.3995691,121.0553947,121.4737963,126.2713153,124.9574936,130.5493746,134.3820481,154.1291853,167.5271581,183.176973,186.4211536,188.6614849,195.4707411,181.8658186,190.1870059,196.9307342,195.1040378,194.5218194,194.1504095,207.834979,195.0576077,187.4841535,193.6108348,198.1611968,210.8691871,230.6257429,238.6707735,251.9523315,249.0785824,268.3780239,282.1583862,289.0179298,304.7522979,302.5831225,312.5120002,322.0878122,349.6719159,332.6071478,354.8489668,369.42522,409.2033346,415.7356829,435.4429876,458.408131,490.7419317,511.925128,0.043165654,0.046161292,0.005301744
Total Asia Pacific,3223.32917,3713.499289,4323.165131,4927.454522,5741.912015,6654.945534,7402.9992,7949.977291,9068.526555,9006.287232,8974.554211,9527.487465,10007.26953,10817.97728,11118.12059,10490.16484,10226.19608,9983.654932,10150.91616,10507.33328,10557.91521,10982.2925,11318.31657,12256.28978,13060.91884,13872.20103,14470.42402,15417.64362,16161.43905,17115.22491,18200.17567,19064.69746,20077.27306,19680.38822,20594.14054,21171.4438,21403.71583,22118.67698,23046.23769,24266.40634,24556.02427,25151.90152,26047.35976,25906.74651,26262.13231,27969.12228,28919.90738,30030.90356,30635.80461,31194.66567,32493.72017,33577.4868,0.03335311,0.028404902,0.347744703
Total World,30717.29179,33087.80002,35448.35936,38366.24452,41711.85223,45252.60707,47956.47089,51476.98706,55631.87477,54846.85256,54402.75292,57798.22723,59958.14785,62905.80479,64048.69523,61435.72249,59550.38921,57925.18295,57770.9848,59030.8234,59421.42354,61239.07699,62590.6805,64565.86222,65840.42617,66649.78614,66842.85345,67883.48576,67609.49421,69206.52892,70331.78137,71792.10854,73856.40153,74484.1727,76264.32012,76946.37685,77863.90679,78776.66503,80549.44802,83350.12428,84678.13921,85777.11784,87161.4204,86577.61893,85690.62819,88721.71959,89729.48756,90675.382,92113.63159,93024.71395,95002.75972,96557.8669,0.016369074,0.011571282,1
