location,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Growth rate per annum 2016,Growth rate per annum 2005-15,Share 2016
Turkey,3.67,4.084,3.62,3.935,4.18,4.63,4.76,5.108,5.221,5.694,5.913,6.203,6.391,6.484,6.645,7.034,7.18,8.063,8.872,9.969,11.933,13.132,13.864,13.404,15.105,16.038,17.133,17.071,15.796,15.843,16.538,18.603,20.782,21.562,20.034,22.461,18.453,19.273,20.816,22.086,22.157,26.168,29.464,29.596,30.898,31.438,33.8788,36.495,31.56419997,36.126,34.739989,38.4351896,0.103344489,0.046000451,0.010298822
Turkmenistan,,,,,,,,,,,,,,,,,,,,,0.322,0.322,0.322,0.276,0.322,0.368,0.322,0.138,0,0.005,0.005,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,,,,,,,,,,,,,,,,,,,,,76.9891417,76.4788666,75.778144,71.48616382,65.20983727,75.12122485,62.4853143,64.3274122,56.497473,46.60703,42.444,33.45,38.221,37.052,38.647,39.174702,39.828658,39.09976,40.45326,39.28144,37.52056,39.82246,39.75894,41.798,35.87,38.251,41.49,42.545,41.625,35.576,27.344,31.51662721,0.149448369,-0.03114391,0.008444973
United Kingdom,117.397,111.73,104.371,104.45,101.81,96.024,85.1,74.542,80.738,71.08,71.505,72.766,73.005,71.121,76.45,71.065,70.679,65.919,66.532,47.276,62.879,67.908,69.569,67.532,65.004,64.945,65.055,61.168,53.266,49.734,47.456,44.366,39.568,38.5805,34.3007,36.7281,38.9119,35.7101,38.1039,36.62007831,37.42927622,40.93231867,38.38754699,35.61510479,29.79258851,30.92780509,31.44898036,38.95804532,36.84192885,29.72106722,23.01541805,10.97301143,-0.524534792,-0.047465435,0.002940251
USSR,297.4366535,308.2733489,313.045595,310.315595,316.2166105,312.1576691,318.4699152,327.0011457,330.8766965,332.5010598,341.9654982,341.5952507,347.7312573,345.6268808,348.1285911,337.5314054,335.3898438,340.5268326,341.4003641,338.1781779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,2.74935512,3.453114556,3.755254616,2.631723516,3.278279359,3.267722371,3.118437714,2.02480415,1.379727957,1.407644265,0.851363439,0.790562344,0.822273517,0.825693221,0.824432742,0.717783666,0.760819086,0.776163462,0.534544761,0.775056144,0.916931865,0.81307464,0.978866139,0.980054691,1.016692545,0.940469886,1.088368211,1.159544222,1.114076076,1.218739879,1.11179278,1.001801258,-0.101393611,0.019456451,0.000268436
Other Europe & Eurasia,11.78882318,11.31617814,10.04566152,10.54737029,10.58316255,11.04346324,11.71148086,11.46757462,11.90293312,12.33151643,12.38605352,12.89050335,12.62699833,13.83949483,15.26405673,14.71897596,16.23257833,16.59344599,18.50944148,20.24532966,33.59244019,34.41708057,33.52901359,32.56043172,31.81576287,31.74073414,27.79499152,24.51960886,21.90423734,17.95392568,17.58523581,18.11543344,19.12127373,19.75765262,16.96982194,19.16795321,19.18675821,19.97374012,21.37345382,21.83591285,20.65717392,21.0185255,21.23898487,22.20100251,21.33385444,22.46623908,24.61604916,22.89516182,23.81361454,21.89230497,22.99127526,23.0211161,-0.001437866,0.01076272,0.006168576
Total Europe & Eurasia,821.4926011,811.0866218,799.5649865,804.3475415,816.7051329,804.4107235,789.6584267,782.1885764,793.3026506,790.7291007,789.453959,810.2011383,815.18291,821.7106828,844.9710531,843.6757747,832.9624799,840.8967152,848.7370468,844.650832,861.2087914,864.6136689,874.5810998,859.151971,843.9429019,798.0341153,744.5573862,702.0496315,647.6217707,604.8654616,583.7132644,569.8197716,552.3101641,530.7000558,508.3080509,523.1931097,522.3049657,522.5592105,540.3052102,532.1574505,515.1855662,536.313996,540.1902692,528.3237251,475.7651802,492.5086248,514.9058527,528.0648441,508.0549112,487.264932,471.3388989,451.5641722,-0.044571981,-0.008855536,0.12099795
Iran,0.211,0.232,0.256,0.282,0.311,0.343,0.241652,0.377565,0.634845,0.695283,1.288003,1.273003,1.287821,0.786902,1.135841,1.196173,0.998882,1.347263,1.271152,0.98276,0.966867,0.952278,0.93673,0.966638,0.71016,0.710333,1.013929,0.892993,1.097722,1.102136,1.032244,1.079822,1.106793,1.288836,1.226559,1.303496,1.277902,1.210796,1.31188,1.373278,1.556558,1.502474,1.566242,1.172823,1.357613,1.285741,1.427286,1.123617,1.434733,1.624863,1.636241,1.710456,0.042500844,0.00500494,0.000458322
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.555,1.046,1.693,1.847,2.051,2.184,2.093,2.261,2.370183,2.566506,3.158844,3.568922,3.782654,4.128892,5.005452,5.443009,5.842958,5.738703,6.254907,7.220016,7.632028,7.909547,7.985691,7.9395582,7.849279753,8.027483744,7.89938042,7.735660838,7.731707972,7.93223921,8.810744744,7.374536834,6.876803461,6.747309961,5.717679181,-0.154914012,-0.016139709,0.001532069
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078904,0.0123992,0.0157808,0.01409,0.027972595,0.019822376,0.055475148,0.064180514,0.023514519,0.067586348,0.064149516,0.073815256,0.095956282,0.141105135,0.099538784,0.099811493,0,0.135340047,2.67E-05
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018487,0.094282,0.11092,0.125709,0.145428,0.281614,0.135569,0.343236,0.550903,0.71605,1.339575,1.731678,1.449369,1.462432,1.264046007,1.267509147,0,0.241399268,0.000339633
Other Middle East,0.006515786,0.00624651,0.006514596,0.006655646,0.007329872,0.007164999,0.007578,0.006302,0.013649,0.009302,0.009975,0.006649,0.006649,0.008657,0.006637,0.006637,0.009718,0.008449,0.005217,0.003253,0.001347,0.000674,0.000674,0.000674,0,0,0.001347,0.001347,0.074347,0.075564558,0.121788491,0.13537216,0.13493758,0.136040844,0.135164406,0.135608168,0.135635669,0.135201212,0.134694,0.138242467,0.136948496,0.136674952,0.140050287,0.185023525,0.213804879,0.321302786,0.402425562,0.558628803,0.538154665,0.673282743,0.474967872,0.476211707,-0.000120618,0.132428255,0.000127602
Total Middle East,0.217515786,0.23824651,0.262514596,0.288655646,0.318329872,0.350164999,0.24923,0.383867,0.648494,0.704585,1.297978,1.279652,1.29447,0.795559,1.142478,1.20381,1.0096,1.910712,2.322369,2.679013,2.815214,3.003952,3.121404,3.060312,2.97116,3.080516,3.581782,4.053184,4.740991,4.960354558,5.282924491,6.22064616,6.68473958,7.267834844,7.100426406,7.694011168,8.659931069,9.084706412,9.4828218,9.637010467,9.806465291,9.789865081,9.924820178,9.664643458,9.881496236,10.12238811,11.16567529,12.2984838,10.89274978,10.77848634,10.22210362,9.271667528,-0.095456724,0.004159678,0.002484371
Algeria,0.07,0.068,0.052,0.055,0.07,0.083,0.023,0.02,0.023,0.019,0.024,0.047,0.061,0.031,0.072,0.064,0.045,0.835,0.745,0.826,0.862,0.885,1.058,0.995,0.841,0.659,0.68,0.808,0.658,0.62,0.62,0.292,0.512,0.548,0.587,0.485,0.56,0.735,0.606,0.723,0.594,0.882,0.757,0.757,0.486,0.31,0.275,0.292,0.158,0.179,0.144,0.144394521,0,-0.132124148,3.87E-05
Egypt,0.403,0.274,0.422,0.439,0.474,0.437,0.358613,0.317342,0.276412,0.482643,0.576824,0.5642,0.643472,0.61644,0.683761,0.55048,0.709486,0.733171,0.69543,0.7052,0.744595,0.74866,0.791985,0.865751,0.886048,0.759107,0.781311,0.800356,0.964086,1.037589,0.694259,0.9542,0.807599,0.794507,0.722207,0.86941,0.764804,0.820475,0.850735,0.86952,0.850735,0.85121,0.773784,0.696323,0.618898,0.46401,0.440788,0.390526,0.385825,0.394311,0.4115504,0.4304143,0.042978708,-0.070042989,0.000115331
South Africa,24.657,24.345,25.048,26.219,26.477,27.352,29.24981183,29.45697756,31.37835045,32.87060466,35.08254812,36.834776,38.15925248,37.06199827,39.53110747,42.71126934,50.63284998,55.51050759,56.38016159,60.75121537,62.38810948,63.25586022,64.36569818,69.64120913,64.99387298,67.31708328,66.10084796,66.35291396,66.61473932,68.75580592,71.3425056,72.44258999,74.04013539,71.81668739,75.03863879,74.63158806,74.8984386,71.24661321,79.18883983,86.76757062,79.98830931,81.47273557,83.66100278,93.3364178,93.82369282,92.82340484,90.51213532,88.33911473,88.61288043,89.83936697,83.35043518,85.10772971,0.018293363,0.004125822,0.022804867
Other Africa,3.725611115,3.805861404,3.799653215,3.846523535,3.71901673,3.767794921,3.793504524,3.94987344,3.997990112,3.785188865,3.790359029,3.99429118,3.520009235,3.385380383,3.096780222,3.440001784,3.315632521,3.331276941,3.232625652,3.29151172,3.691473973,4.361590307,5.009555275,5.040828316,5.134149285,6.77000335,5.827076595,5.868379835,6.738028459,6.499927223,6.634548844,6.698111466,7.071819437,7.381371387,6.704737497,6.898999195,7.762946021,7.640381546,6.911643818,7.851718016,7.874849119,7.373324426,6.890282745,6.693875816,6.087313462,6.500765686,7.222589594,7.030594852,8.299375473,11.88105382,11.40967089,10.26648998,-0.102652516,0.037774721,0.002750936
Total Africa,28.85561112,28.4928614,29.32165321,30.55952353,30.74001673,31.63979492,33.42492935,33.744193,35.67575256,37.15743653,39.47373115,41.44026718,42.38373372,41.09481866,43.38364869,46.76575113,54.7029685,60.40995553,61.05321724,65.57392709,67.68617846,69.25111053,71.22523845,76.54278845,71.85507026,75.50519363,73.38923556,73.8296498,74.97485378,76.91332214,79.29131344,80.38690146,82.43155382,80.54056578,83.05258328,82.88499725,83.98618862,80.44246976,87.55721865,96.21180864,89.30789343,90.57926999,92.08206952,101.4836166,101.0159043,100.0981805,98.45051291,96.05223558,97.4560809,102.2937318,95.31565647,95.94902852,0.003894599,0.00653166,0.025709825
Australia,17.37126206,18.00420369,18.50816853,19.06229101,19.71434031,19.92213624,19.9973727,20.88826789,21.75289004,22.70588516,23.43436515,24.22972198,25.29497468,25.95538359,27.13169963,27.924668,28.64478838,28.9493169,28.93856884,30.60213051,31.65424668,32.45796312,33.82296742,35.57729053,37.3137002,38.20698385,38.97367918,39.2053597,39.45734212,40.26344702,41.63083978,43.3326168,45.52522213,47.55660648,47.8091304,48.00426984,47.451661,48.49379684,49.88781358,52.0319613,51.74183618,53.11455292,52.66136638,54.85324422,53.12072844,49.38973965,48.11231307,45.09329044,43.00024945,42.64281525,44.08732068,43.80658435,-0.009082576,-0.015881974,0.011738103
Bangladesh,0,0,0,0,0,0,0,0.093464,0.121454,0.107959,0.124952,0.123453,0.128951,0.124952,0.092965,0.12419,0.127668,0.154658,0.087531,0.035029,0.048981,0.073972,0.116455,0.119954,0.124952,0.281392,0.089966,0.084468,0.031488,0.029489,0.320877,0.175933,0.322877,0.092964,0.045982,0.329874,0.349866,0.36536,0.349366,0.349866,0.480817,0.47132,0.618263,0.641255,0.774204,0.808691,0.729221,0.902155,0.964161,0.777203,0.692857716,0.812682323,0.169737829,0.037209353,0.000217761
China,114.42,122.4,108.8,107.99,130.405,165.92,191.305,202.315,204.965,202.8,228.565,234.15,257.57,282.82,292.58,304.300878,302.682289,320.278406,342.99265,373.02377,407.24544,425.745824,461.92965,496.235908,519.939966,527.47352,553.175217,578.804562,616.5397,657.065115,665.2494009,696.0782038,682.0217086,676.8458046,696.3914648,706.0538439,742.5412512,814.0548183,970.1684074,1131.150447,1324.600665,1454.71898,1584.171362,1609.279503,1685.778269,1748.948916,1903.852565,1927.793093,1969.073011,1954.484357,1913.616685,1887.55126,-0.016316052,0.037473466,0.505774915
China Hong Kong SAR,0.123,0.106,0.085,0.061,0.036,0.021,0.027,0.013,0.007,0.007,0.006,0.008,0.007,0.005,0.004,0.002,0.035,0.895,2.102,2.744,3.397,3.931,4.926,5.699,6.106,5.492,5.926,6.282,7.275,5.197,5.602,4.163,3.513,4.367,3.732898634,4.33789529,6.851963313,5.330061145,6.759697143,6.311813318,6.866915066,6.855904271,7.48048629,6.854829464,7.158020445,6.227261871,7.407303908,7.291200917,7.77097067,8.144979459,6.698289863,6.697788287,-0.002806917,-0.002483183,0.001794692
India,35.5466338,35.46133803,36.05204225,37.30221127,39.62521127,37.55880282,38.08015493,40.21350704,39.67750704,44.78556338,48.14326761,50.13197183,52.48032394,50.78797183,53.95467606,56.71238028,63.81276159,63.10438801,66.98607489,70.36206622,73.7228787,79.21238638,86.98450857,93.3411307,101.456675,109.7184131,116.7564657,123.6678042,128.0847229,132.1828961,140.2934998,144.3235191,150.9822431,156.0051846,154.5412633,164.3844746,165.7545344,173.1260659,181.3256966,193.0111558,211.2634985,219.3763654,240.1211906,259.3475114,280.8379343,290.4014174,304.7676399,329.9877527,352.7824376,387.5442941,396.5503192,411.9493089,0.035994033,0.064994546,0.110383034
Indonesia,0.129,0.158,0.111,0.083,0.1,0.087,0.1,0.1,0.067,0.073,0.093,0.093,0.1,0.133,0.2,0.253,0.27,0.255,0.255,0.267,0.9,1.446,2.267,2.368,3.554,3.421916719,3.463056888,4.227169411,4.92774287,4.929470524,5.424908407,6.46653924,7.97504484,8.55841224,11.77943816,13.16456618,16.71329067,17.23998136,23.14250927,21.26152275,24.36633495,28.87083439,36.2218122,31.50964828,33.1723917,39.48042,46.88022923,53.01838243,57.01356705,45.12007383,51.156076,62.69853315,0.222283462,0.076987596,0.016800256
Japan,48.7122,51.91512,57.02448,58.68057,62.68123,60.38738,54.82941,53.5788,56.64845,60.04692,56.17053,54.9261,51.81915,46.92454,50.11301,58.21672,65.26827,62.24827,61.35704,68.61397,71.61019,68.19223,69.58955,75.21684,75.33655,78.04727,77.42741,76.1182,77.6273,81.28338,84.25241,86.46453,88.81737,84.67063,89.078,95.4947,97.7777,103.8614,106.7291,109.5531,114.0384145,112.3484496,117.7077726,120.3099225,101.6324444,115.7139421,109.6108109,115.8154881,121.1515867,119.1491174,119.887698,119.9389359,-0.002306026,0.00501454,0.03213799
Malaysia,0.015,0.02,0.012,0.012,0.015,0.016,0.041,0.104,0.099,0.099,0.009,0.01,0.011,0.024,0.034,0.05,0.093,0.085,0.221,0.239,0.319,0.237,0.327,0.26,1.197,1.326,1.562,1.64,1.371,1.523,1.669,1.677,1.622,1.731,1.94,2.486,2.971,3.642,5.316,6.632,6.889,7.298,8.847,9.782,10.623,14.777,14.772,15.882,15.067,15.357,16.879,19.89874424,0.175684347,0.093752485,0.005331927
New Zealand,1.645,1.6,1.461,1.375,1.41,1.411,1.255,1.286,1.457,1.499962262,1.411575189,1.454573899,1.385311455,1.277826025,1.139294449,1.171816423,1.167493312,1.144500573,1.26816423,1.179463791,1.089082593,1.251664278,1.044700487,1.132068883,1.232525795,1.198043754,1.142348693,1.257844999,1.239145798,1.171339261,1.213002503,1.176306139,1.264334154,1.149726977,1.178455127,1.122521889,1.398406792,1.398236545,2.006587725,2.068539553,2.286855979,2.246685897,1.713221949,2.1241492,1.614464149,1.39707031,1.42625279,1.738950093,1.534720125,1.468024477,1.437320599,1.219203101,-0.154070466,-0.045377902,0.000326689
Pakistan,1.379,1.164,1.118,1.231,1.108,0.923,0.731,0.586,0.582,0.533,0.517,0.512,0.557,0.593,0.661,0.704,0.799,0.906,1.028,1.166,1.323,1.501,1.704,1.782,1.952,2.069,2.048,2.103,2.208,2.192,2.21,2.24,2.094,2.096,2.097,2.028,2.105,2.36,3.028702946,3.35711549,3.750775655,3.973627744,5.436820744,5.990957457,4.926838531,4.630208373,3.992148592,4.04894992,3.207766502,4.728996075,4.665949927,5.387251066,0.15143366,0.02207296,0.00144353
Philippines,0.044327,0.041994,0.032662,0.0149312,0.0195972,0.0195972,0.0191306,0.018664,0.018664,0.0261296,0.0494596,0.0587916,0.1451126,0.132981,0.1161834,0.13998,0.242632,0.270628,0.4927296,0.7894872,1.1165738,0.879541,0.935533,1.1846974,0.9364662,1.0694472,1.2010284,1.196829,1.2159596,1.1716326,1.4133314,1.9681188,2.4417178,2.4655144,2.8915202,4.0122934,4.0972146,3.5704232,3.7160024,4.0393562,4.588393222,5.02,5.4,6.35,6.06,7.02,7.72,8.09,10,10.64,11.61,13.50158646,0.159749946,0.097279231,0.00361779
Singapore,0.004,0.005,0.003,0.006,0.003,0.003,0.00397,0.002995,0.004342,0.005317,0.001276,0.003368,0.004342,0.004609,0.000674,0.002978,0.004609,0.001631,0.003262,0.004999,0.011345,0.007019,0.011734,0.013755,0.012408,0.021448,0.012692,0.01847,0.02049,0.024532,0.01145,0.000284,0,0,0,0,0,0.006735,0.008756,0.006915,0.0084,0.005,0.0081,0.0049,0.004,0.0078,0.0064,0.0249,0.2635,0.3885,0.4064,0.380867014,-0.06538781,0.47389804,0.000102054
South Korea,4.952,5.607,5.349,5.05,5.274,5.629,5.689,5.831,7.374,7.605,8.035,8.957,9.778,9.894,11.843,13.199,15.244,15.45,16.491,19.867,22.022,23.331,23.639,25.162,24.493,24.385,24.535,23.618,25.882,26.701,28.12,32.237,34.758,36.082,38.216,43.034,45.711,49.095,51.113,53.125,54.77008,54.7877,59.654,66.06,68.604,75.896,83.64,80.978,81.915,84.612,85.473,81.584,-0.048107673,0.045510881,0.021860674
Taiwan,2.985,2.969,3.013,3.037,2.788,2.724,2.419,2.304,2.062,2.099,1.914,2.027,2.321,2.561,3.233,3.825,3.53,4.05273,5.470721,6.346911,6.72343,8.185256,8.855933,10.262805,10.73957,10.593649,11.585857,13.386331,14.927814,15.556313,16.056639,18.156671,20.788085,22.566423,27.495609,27.495609,28.894149,31.375862,33.414504,34.698004,35.309972,37.034199,38.76637,37.047231,35.223986,37.636304,38.926262,37.954009,38.612662,39.032979,37.833401,38.567451,0.016616916,0.00692657,0.010334262
Thailand,0.045,0.065,0.116,0.128,0.136,0.145,0.11425,0.089802,0.096147,0.144175,0.137809,0.159845,0.153742,0.197995,0.416328,0.450168,0.500745,0.652753,0.626744,0.789186,1.585126,1.555210573,2.245428105,2.313520104,2.817823838,3.899485791,4.567005636,4.887929511,5.444466054,6.295496216,7.181709287,8.737988995,9.011509387,7.229985699,7.686712349,7.884428023,8.777097515,9.367317407,9.567686301,10.71993858,11.5874577,12.36616183,13.98619016,15.07512023,15.12213247,15.51575581,15.81110672,16.53751305,16.28404478,17.92936451,17.5726054,17.73963317,0.006746799,0.04252097,0.004753387
Vietnam,0.897510526,0.942763158,1.033268868,1.1464,1.221821053,1.304784211,1.433,1.078,1.552,1.854,2.577,2.433,2.667,2.578,2.666,2.274,2.532,2.8,2.818,2.821,2.804,3.09,3.445,3.227,2.592,2.223,2.147,2.153,2.084,2.301,3.09624,3.45856,4.44304,4.7656,3.5672,4.680368,5.099024,5.802552,6.749176,8.799224,9.018912,5.3032,5.83016,11.434864,10.68816,13.97704,16.491048,15.04384,15.826272,18.939144,22.252328,21.327824,-0.04416512,0.09451604,0.005714853
Other Asia Pacific,10.798292,11.57166706,12.67207295,13.85415453,14.8833365,16.09846662,18.10772701,18.5183359,18.92517944,19.6601756,20.60372552,21.8170433,23.3073527,24.65862735,26.22172913,27.86075009,28.68665889,30.38062582,31.63862004,32.66948709,34.20885385,34.02467664,32.6604554,33.13251316,32.736254,31.00655738,30.84306857,26.81880245,24.52840034,22.57896654,20.81886144,17.83834031,17.50046834,16.07695971,17.97637067,19.42978242,20.01414492,19.08126756,19.61993503,19.66049545,21.27215252,21.94068802,18.7862525,20.63545878,20.93691335,20.42924199,16.46485623,17.18279087,13.82215271,16.01622865,16.91520444,20.57140181,0.212825767,-0.022657958,0.005512168
Total Asia Pacific,239.0672254,252.0310859,245.3906946,249.033558,279.4205363,312.1701671,334.1520152,347.0208358,355.4096335,364.052087,391.7929601,401.0948686,427.7302604,448.6728858,470.4075597,497.2115288,513.6409152,531.6289073,562.7771056,611.5204998,659.7811476,685.121743,734.504915,787.0284828,822.540891,840.4331268,875.4557951,905.4697702,952.8645717,1000.466077,1024.56417,1068.494611,1073.08062,1072.259812,1106.427045,1143.942626,1196.507303,1288.170877,1472.90294,1656.776455,1882.840481,2025.731669,2197.410368,2257.300595,2336.277487,2442.256808,2620.610157,2677.382316,2748.289101,2766.975076,2747.734456,2753.633055,-0.000591392,0.03852301,0.73784411
Total World,1403.477293,1419.832986,1397.025113,1418.168155,1462.465314,1482.758835,1473.769831,1490.834411,1535.890879,1536.776728,1566.447341,1624.09224,1671.902302,1690.377409,1769.427203,1812.735444,1838.442635,1857.933903,1915.069655,1998.826957,2077.280356,2100.956623,2184.613628,2249.725191,2272.449508,2246.407354,2221.642575,2214.503648,2225.387394,2237.937435,2249.907159,2306.731041,2310.235598,2293.126907,2305.10084,2384.719129,2422.602815,2515.812409,2734.703997,2922.373919,3134.293232,3293.875182,3480.162504,3528.388631,3476.133375,3635.637773,3807.187543,3817.288241,3886.973197,3889.423232,3784.654371,3731.998524,-0.016607214,0.019033966,1
